code_file,name_length_offset,name_offset,symbol_flags,mangled_name
CODE_02_Visos (Generic).bin,0x00012815,0x00012816,0x00,RemoveFromList__12CHotAreaListFP15CHotAreaHandler
CODE_02_Visos (Generic).bin,0x000128B0,0x000128B1,0x80,__ct__12CPVGDIBitmapFv
CODE_02_Visos (Generic).bin,0x00012902,0x00012903,0x80,__dt__12CPVGDIBitmapFv
CODE_02_Visos (Generic).bin,0x00012948,0x00012949,0x80,Free__12CPVGDIBitmapFv
CODE_02_Visos (Generic).bin,0x00012994,0x00012995,0x80,Initialise__12CPVGDIBitmapFv
CODE_02_Visos (Generic).bin,0x00012A23,0x00012A24,0x00,CreateLinePtrs__12CPVGDIBitmapFv
CODE_02_Visos (Generic).bin,0x00012AC6,0x00012AC7,0x80,ResetLinePtrs__12CPVGDIBitmapFv
CODE_02_Visos (Generic).bin,0x00012B3E,0x00012B3F,0x80,SetLinePtrs__12CPVGDIBitmapFv
CODE_02_Visos (Generic).bin,0x00012C21,0x00012C22,0x00,Scroll__12CPVGDIBitmapFRC7CVSRectRC8CVSPoint
CODE_02_Visos (Generic).bin,0x00012CF1,0x00012CF2,0x00,SetSize__12CPVGDIBitmapFRC7CVSSizei
CODE_02_Visos (Generic).bin,0x00012D67,0x00012D68,0x00,SetBitsBase__12CPVGDIBitmapFPUci
CODE_02_Visos (Generic).bin,0x00012E5B,0x00012E5C,0x00,GetRects__12CPVGDIBitmapFRC7CVSRectRP7CVSRectRP7CVSRect
CODE_02_Visos (Generic).bin,0x00012EA6,0x00012EA7,0x80,ResetScroll__12CPVGDIBitmapFv
CODE_02_Visos (Generic).bin,0x00012F39,0x00012F3A,0x00,Post__11CTimedQueueFR10tagMESSAGE
CODE_02_Visos (Generic).bin,0x00012F89,0x00012F8A,0x00,Send__11CTimedQueueFR10tagMESSAGE
CODE_02_Visos (Generic).bin,0x00012FCA,0x00012FCB,0x80,OkFailed__FUc
CODE_02_Visos (Generic).bin,0x0001301E,0x0001301F,0x80,strtol__FPcPPci
CODE_02_Visos (Generic).bin,0x00013164,0x00013165,0x80,_STRM_Init__Fv
CODE_02_Visos (Generic).bin,0x00013246,0x00013247,0x80,_STRM_Quit__Fv
CODE_02_Visos (Generic).bin,0x0001331E,0x0001331F,0x80,_INP_Init__Fv
CODE_02_Visos (Generic).bin,0x000133CC,0x000133CD,0x80,_INP_Quit__Fv
CODE_02_Visos (Generic).bin,0x00013792,0x00013793,0x80,INIT_SubSystems__Fv
CODE_02_Visos (Generic).bin,0x000138A4,0x000138A5,0x80,INIT_QuitSubSystems__Fv
CODE_02_Visos (Generic).bin,0x000139AE,0x000139AF,0x80,INIT_CheckOptions__FPc
CODE_02_Visos (Generic).bin,0x00013B0A,0x00013B0B,0x80,INIT_CmdLine__FPc
CODE_02_Visos (Generic).bin,0x00013C28,0x00013C29,0x80,INIT_Main__FPc
CODE_02_Visos (Generic).bin,0x00013C44,0x00013C45,0x80,_VSExit__Fi
CODE_02_Visos (Generic).bin,0x00013C68,0x00013C69,0x80,__ct__12CVSStreambufFPci
CODE_02_Visos (Generic).bin,0x00013CB0,0x00013CB1,0x80,__dt__12CVSStreambufFv
CODE_02_Visos (Generic).bin,0x00013D00,0x00013D01,0x80,__ct__6CVSIOsFP12CVSStreambuf
CODE_02_Visos (Generic).bin,0x00013D4C,0x00013D4D,0x80,__dt__6CVSIOsFv
CODE_02_Visos (Generic).bin,0x00013DA1,0x00013DA2,0x00,__ct__10CVSOStreamFP12CVSStreambuf
CODE_02_Visos (Generic).bin,0x00013E12,0x00013E13,0x80,__dt__10CVSOStreamFv
CODE_02_Visos (Generic).bin,0x00013F0E,0x00013F0F,0x80,_FormatNum__10CVSOStreamFv
CODE_02_Visos (Generic).bin,0x00013F50,0x00013F51,0x80,__ls__10CVSOStreamFPCc
CODE_02_Visos (Generic).bin,0x00013F8E,0x00013F8F,0x80,__ls__10CVSOStreamFc
CODE_02_Visos (Generic).bin,0x00013FDE,0x00013FDF,0x80,__ls__10CVSOStreamFl
CODE_02_Visos (Generic).bin,0x0001402E,0x0001402F,0x80,__ls__10CVSOStreamFi
CODE_02_Visos (Generic).bin,0x000140A0,0x000140A1,0x80,__ls__10CVSOStreamFPCv
CODE_02_Visos (Generic).bin,0x000140F2,0x000140F3,0x80,__ls__10CVSOStreamFUl
CODE_02_Visos (Generic).bin,0x0001416C,0x0001416D,0x80,__ls__10CVSOStreamF3HEX
CODE_02_Visos (Generic).bin,0x00014224,0x00014225,0x80,__ls__10CVSOStreamF4HEX8
CODE_02_Visos (Generic).bin,0x00014280,0x00014281,0x80,__ls__10CVSOStreamF5CHAR4
CODE_02_Visos (Generic).bin,0x000142D8,0x000142D9,0x80,vsLtoa__FlPci
CODE_02_Visos (Generic).bin,0x000143B4,0x000143B5,0x80,vsULtoa__FUlPci
CODE_02_Visos (Generic).bin,0x00014421,0x00014422,0x00,__ct__17CVSDebugStreambufFPciPFPc_Uc
CODE_02_Visos (Generic).bin,0x00014480,0x00014481,0x80,__dt__17CVSDebugStreambufFv
CODE_02_Visos (Generic).bin,0x000144E4,0x000144E5,0x80,flush__17CVSDebugStreambufFv
CODE_02_Visos (Generic).bin,0x0001464A,0x0001464B,0x80,sputc__17CVSDebugStreambufFc
CODE_02_Visos (Generic).bin,0x000146A8,0x000146A9,0x80,sputs__17CVSDebugStreambufFPc
CODE_02_Visos (Generic).bin,0x000147AC,0x000147AD,0x80,SqRoot__7CVSMathFUi
CODE_02_Visos (Generic).bin,0x00014827,0x00014828,0x00,__ct__6CArenaFUlPcP6CArenaP6CArena
CODE_02_Visos (Generic).bin,0x000148DC,0x000148DD,0x80,DeleteLists__6CArenaFv
CODE_02_Visos (Generic).bin,0x0001491C,0x0001491D,0x80,__dt__6CArenaFv
CODE_02_Visos (Generic).bin,0x000149CB,0x000149CC,0x00,CheckAndAmalgamate__6CArenaFP7CMBlockP7CMBlock
CODE_02_Visos (Generic).bin,0x00014A37,0x00014A38,0x00,AddToFreeList__6CArenaFP7CMBlock
CODE_02_Visos (Generic).bin,0x00014AA7,0x00014AA8,0x00,AddToBlockList__6CArenaFP7CMBlockP7CMBlock
CODE_02_Visos (Generic).bin,0x00014B1D,0x00014B1E,0x00,AddToArenaList__6CArenaFP6CArena
CODE_02_Visos (Generic).bin,0x00014B83,0x00014B84,0x00,RemoveFromFreeList__6CArenaFP7CMBlock
CODE_02_Visos (Generic).bin,0x00014BEF,0x00014BF0,0x00,RemoveFromBlockList__6CArenaFP7CMBlock
CODE_02_Visos (Generic).bin,0x00014C67,0x00014C68,0x00,RemoveFromArenaList__6CArenaFP6CArena
CODE_02_Visos (Generic).bin,0x00014CF0,0x00014CF1,0x80,FindSmallestBlock__6CArenaFUlPc
CODE_02_Visos (Generic).bin,0x00014F4C,0x00014F4D,0x80,Allocate__6CArenaFPPUcUlPc
CODE_02_Visos (Generic).bin,0x000150CC,0x000150CD,0x80,Shrink__6CArenaFPUcUl
CODE_02_Visos (Generic).bin,0x000151BA,0x000151BB,0x80,Free__6CArenaFPUc
CODE_02_Visos (Generic).bin,0x0001527B,0x0001527C,0x00,AllocateArena__6CArenaFPP6CArenaUlPc
CODE_02_Visos (Generic).bin,0x00015300,0x00015301,0x80,FreeArena__6CArenaFP6CArena
CODE_02_Visos (Generic).bin,0x0001537C,0x0001537D,0x80,CheckValidPointer__6CArenaFPv
CODE_02_Visos (Generic).bin,0x000153B5,0x000153B6,0x00,CheckMemoryBlock__6CArenaFP7CMBlock
CODE_02_Visos (Generic).bin,0x0001540D,0x0001540E,0x00,CheckFreeMemoryBlock__6CArenaFP7CMBlock
CODE_02_Visos (Generic).bin,0x0001555B,0x0001555C,0x00,StreamOut__6CArenaFR10CVSOStream
CODE_02_Visos (Generic).bin,0x00015588,0x00015589,0x80,CheckIntegrity__6CArenaFv
CODE_02_Visos (Generic).bin,0x000155B4,0x000155B5,0x80,GetFreeSize__6CArenaFv
CODE_02_Visos (Generic).bin,0x00015612,0x00015613,0x80,GetAllocSize__6CArenaFv
CODE_02_Visos (Generic).bin,0x00015638,0x00015639,0x80,__nw__6CArenaFUlPv
CODE_02_Visos (Generic).bin,0x0001566C,0x0001566D,0x80,MemSet__6CArenaFPUcUcUl
CODE_02_Visos (Generic).bin,0x000156A0,0x000156A1,0x80,MemCopy__6CArenaFPUcPUcUl
CODE_02_Visos (Generic).bin,0x0001578D,0x0001578E,0x00,__ct__9CRAMArenaFUlPcP6CArenaP6CArena
CODE_02_Visos (Generic).bin,0x000157F2,0x000157F3,0x80,__dt__9CRAMArenaFv
CODE_02_Visos (Generic).bin,0x00015812,0x00015813,0x80,GetSizeOf__9CRAMArenaFv
CODE_02_Visos (Generic).bin,0x00015836,0x00015837,0x80,GetSizeOfBlock__9CRAMArenaFv
CODE_02_Visos (Generic).bin,0x00015891,0x00015892,0x00,CreateNew__9CRAMArenaFPUcUlPcP6CArenaP6CArena
CODE_02_Visos (Generic).bin,0x00015901,0x00015902,0x00,CreateNewBlock__9CRAMArenaFPUcP6CArenaP7CMBlockPcUl
CODE_02_Visos (Generic).bin,0x00015973,0x00015974,0x00,__ct__7CMBlockFP6CArenaP7CMBlockPcUl
CODE_02_Visos (Generic).bin,0x000159B4,0x000159B5,0x80,__dt__7CMBlockFv
CODE_02_Visos (Generic).bin,0x00015A4B,0x00015A4C,0x00,StreamOut__7CMBlockFR10CVSOStream
CODE_02_Visos (Generic).bin,0x00015A78,0x00015A79,0x80,SetDesc__7CMBlockFPc
CODE_02_Visos (Generic).bin,0x00015A9C,0x00015A9D,0x80,__nw__7CMBlockFUlPv
CODE_02_Visos (Generic).bin,0x00015B03,0x00015B04,0x00,__ct__10CMRAMBlockFP6CArenaP7CMBlockPcUl
CODE_02_Visos (Generic).bin,0x00015BCC,0x00015BCD,0x80,InternalNew__FUl
CODE_02_Visos (Generic).bin,0x00015C48,0x00015C49,0x80,InternalDelete__FPv
CODE_02_Visos (Generic).bin,0x00015C6E,0x00015C6F,0x80,__nw__FUl
CODE_02_Visos (Generic).bin,0x00015C8A,0x00015C8B,0x80,__dl__FPv
CODE_02_Visos (Generic).bin,0x00015CE2,0x00015CE3,0x80,CheckValidPointer__FPv
CODE_02_Visos (Generic).bin,0x00015DBE,0x00015DBF,0x80,INIT_PreInit__Fv
CODE_02_Visos (Generic).bin,0x00015E5E,0x00015E5F,0x80,__ct__10CPVSurfaceFv
CODE_02_Visos (Generic).bin,0x00015EA4,0x00015EA5,0x80,__dt__10CPVSurfaceFv
CODE_02_Visos (Generic).bin,0x00015F18,0x00015F19,0x80,__ct__18CPVBackBuffSurfaceFv
CODE_02_Visos (Generic).bin,0x00015F96,0x00015F97,0x80,__dt__18CPVBackBuffSurfaceFv
CODE_02_Visos (Generic).bin,0x00015FF3,0x00015FF4,0x00,HasBackBuff__18CPVBackBuffSurfaceFv
CODE_02_Visos (Generic).bin,0x00016055,0x00016056,0x00,FreeBackBuff__18CPVBackBuffSurfaceFv
CODE_02_Visos (Generic).bin,0x00016177,0x00016178,0x00,AllocateBackBuff__18CPVBackBuffSurfaceFv
CODE_02_Visos (Generic).bin,0x000161D5,0x000161D6,0x00,EnableBackBuff__18CPVBackBuffSurfaceFUc
CODE_02_Visos (Generic).bin,0x00016211,0x00016212,0x00,ResizeBackBuff__18CPVBackBuffSurfaceFv
CODE_02_Visos (Generic).bin,0x00016296,0x00016297,0x80,__ct__15CPVZBuffSurfaceFv
CODE_02_Visos (Generic).bin,0x00016310,0x00016311,0x80,__dt__15CPVZBuffSurfaceFv
CODE_02_Visos (Generic).bin,0x00016366,0x00016367,0x80,FreeZBuff__15CPVZBuffSurfaceFv
CODE_02_Visos (Generic).bin,0x00016491,0x00016492,0x00,AllocateZBuff__15CPVZBuffSurfaceFv
CODE_02_Visos (Generic).bin,0x000164E9,0x000164EA,0x00,EnableZBuff__15CPVZBuffSurfaceFUc
CODE_02_Visos (Generic).bin,0x0001651F,0x00016520,0x00,ResizeZBuff__15CPVZBuffSurfaceFv
CODE_02_Visos (Generic).bin,0x0001657B,0x0001657C,0x00,SetDontUpdateRect__10CPVSurfaceFRC7CVSRect
CODE_02_Visos (Generic).bin,0x000165FB,0x000165FC,0x00,SetWorldWidth__20CPVScrollableSurfaceFi
CODE_02_Visos (Generic).bin,0x000168DC,0x000168DD,0x80,Clear__7CPVGWndFi
CODE_02_Visos (Generic).bin,0x00016907,0x00016908,0x00,SetInnerWindow__7CPVGWndFRC7CVSRect
CODE_02_Visos (Generic).bin,0x0001697C,0x0001697D,0x80,_OnZoom__7CPVGWndFi
CODE_02_Visos (Generic).bin,0x00016A3E,0x00016A3F,0x80,__ct__6CPVWndFv
CODE_02_Visos (Generic).bin,0x00016ADC,0x00016ADD,0x80,__dt__6CPVWndFv
CODE_02_Visos (Generic).bin,0x00016B39,0x00016B3A,0x00,SetInnerWindow__6CPVWndFRC7CVSRect
CODE_02_Visos (Generic).bin,0x00016B7A,0x00016B7B,0x80,SetRect__6CPVWndFRC7CVSRect
CODE_02_Visos (Generic).bin,0x00016C1D,0x00016C1E,0x00,SetRectInnerZoom__6CPVWndFRC7CVSRectRC7CVSRecti
CODE_02_Visos (Generic).bin,0x00016D72,0x00016D73,0x80,InitHotAreaList__6CPVWndFv
CODE_02_Visos (Generic).bin,0x00016DFE,0x00016DFF,0x80,_OnCreate__6CPVWndFv
CODE_02_Visos (Generic).bin,0x00016EC4,0x00016EC5,0x80,_OnDestroy__6CPVWndFv
CODE_02_Visos (Generic).bin,0x0001700E,0x0001700F,0x80,_OnSize__6CPVWndFv
CODE_02_Visos (Generic).bin,0x00017156,0x00017157,0x80,_OnMove__6CPVWndFv
CODE_02_Visos (Generic).bin,0x000171AE,0x000171AF,0x80,_OnMove__6CPVWndF8CVSPoint
CODE_02_Visos (Generic).bin,0x00017212,0x00017213,0x80,_OnZoom__6CPVWndFi
CODE_02_Visos (Generic).bin,0x0001728E,0x0001728F,0x80,SetZoom__6CPVWndFi
CODE_02_Visos (Generic).bin,0x00017400,0x00017401,0x80,VSQSort
CODE_02_Visos (Generic).bin,0x00017460,0x00017461,0x80,shortsort
CODE_02_Visos (Generic).bin,0x00017494,0x00017495,0x80,swap
CODE_02_Visos (Generic).bin,0x000175A2,0x000175A3,0x80,__ct__7CBucketFiiPUcPUl
CODE_02_Visos (Generic).bin,0x00017652,0x00017653,0x80,__dt__7CBucketFv
CODE_02_Visos (Generic).bin,0x00017772,0x00017773,0x80,Allocate__7CBucketFPPUc
CODE_02_Visos (Generic).bin,0x0001788A,0x0001788B,0x80,Free__7CBucketFPUc
CODE_02_Visos (Generic).bin,0x0001791F,0x00017920,0x00,FindFreeOffset__7CBucketF10tagBOFFSET
CODE_02_Visos (Generic).bin,0x000179F6,0x000179F7,0x80,NewChild__7CBucketFv
CODE_02_Visos (Generic).bin,0x00017A5A,0x00017A5B,0x80,RemoveChild__7CBucketFv
CODE_02_Visos (Generic).bin,0x00017A8A,0x00017A8B,0x80,RemoveThis__7CBucketFv
CODE_02_Visos (Generic).bin,0x00017AEA,0x00017AEB,0x80,CheckValidPointer__7CBucketFPUc
CODE_02_Visos (Generic).bin,0x00017BDA,0x00017BDB,0x80,__ct__12CSmallMemoryFv
CODE_02_Visos (Generic).bin,0x00017C4C,0x00017C4D,0x80,__dt__12CSmallMemoryFv
CODE_02_Visos (Generic).bin,0x00017CC4,0x00017CC5,0x80,Allocate__12CSmallMemoryFiPc
CODE_02_Visos (Generic).bin,0x00017D34,0x00017D35,0x80,Free__12CSmallMemoryFPUc
CODE_02_Visos (Generic).bin,0x00017D5D,0x00017D5E,0x00,__ls__FR10CVSOStreamR12CSmallMemory
CODE_02_Visos (Generic).bin,0x00017D9A,0x00017D9B,0x80,__ct__16CBaseSoundDeviceFv
CODE_02_Visos (Generic).bin,0x00017DE4,0x00017DE5,0x80,__dt__16CBaseSoundDeviceFv
CODE_02_Visos (Generic).bin,0x00017E0F,0x00017E10,0x00,GetMasterVolume__16CBaseSoundDeviceFv
CODE_02_Visos (Generic).bin,0x00017E41,0x00017E42,0x00,SetMasterVolume__16CBaseSoundDeviceFUc
CODE_02_Visos (Generic).bin,0x00017E77,0x00017E78,0x00,GetMusicVolume__16CBaseSoundDeviceFv
CODE_02_Visos (Generic).bin,0x00017EA7,0x00017EA8,0x00,SetMusicVolume__16CBaseSoundDeviceFUc
CODE_02_Visos (Generic).bin,0x00017EDD,0x00017EDE,0x00,GetEffectVolume__16CBaseSoundDeviceFv
CODE_02_Visos (Generic).bin,0x00017F0F,0x00017F10,0x00,SetEffectVolume__16CBaseSoundDeviceFUc
CODE_02_Visos (Generic).bin,0x00017F43,0x00017F44,0x00,SetVolume__16CBaseSoundDeviceFUliUc
CODE_02_Visos (Generic).bin,0x00017F73,0x00017F74,0x00,MusicPlayNote__16CBaseSoundDeviceFUcUcUc
CODE_02_Visos (Generic).bin,0x00017FA7,0x00017FA8,0x00,MusicSetNoteVolume__16CBaseSoundDeviceFUcUcUc
CODE_02_Visos (Generic).bin,0x00017FE1,0x00017FE2,0x00,MusicStopNote__16CBaseSoundDeviceFUcUcUc
CODE_02_Visos (Generic).bin,0x00018017,0x00018018,0x00,MusicSetChannelVolume__16CBaseSoundDeviceFUcUc
CODE_02_Visos (Generic).bin,0x00018051,0x00018052,0x00,MusicSetChannelPatch__16CBaseSoundDeviceFUcUl
CODE_02_Visos (Generic).bin,0x0001808B,0x0001808C,0x00,MusicSetPitchWheel__16CBaseSoundDeviceFUcUs
CODE_02_Visos (Generic).bin,0x000180C3,0x000180C4,0x00,MusicMiscControlMessage__16CBaseSoundDeviceFUcUcUc
CODE_02_Visos (Generic).bin,0x00018103,0x00018104,0x00,EffectPlay__16CBaseSoundDeviceFUlUsUc
CODE_02_Visos (Generic).bin,0x00018137,0x00018138,0x00,EffectPlay__16CBaseSoundDeviceFUlUcUc
CODE_02_Visos (Generic).bin,0x0001816B,0x0001816C,0x00,EffectStop__16CBaseSoundDeviceFUcUc
CODE_02_Visos (Generic).bin,0x00018341,0x00018342,0x00,__ct__13CSoundManagerFUcUcUciP4CWnd
CODE_02_Visos (Generic).bin,0x00018450,0x00018451,0x80,__dt__13CSoundManagerFv
CODE_02_Visos (Generic).bin,0x000184B0,0x000184B1,0x80,SetResId__13CSoundManagerFUl
CODE_02_Visos (Generic).bin,0x00018512,0x00018513,0x80,Background__13CSoundManagerFv
CODE_02_Visos (Generic).bin,0x000185E2,0x000185E3,0x80,Foreground__13CSoundManagerFv
CODE_02_Visos (Generic).bin,0x0001865B,0x0001865C,0x00,PrepareMusic__13CSoundManagerFUlUc
CODE_02_Visos (Generic).bin,0x0001868D,0x0001868E,0x00,StreamOut__13CSoundManagerFR10CVSOStream
CODE_02_Visos (Generic).bin,0x000186F4,0x000186F5,0x80,PlayMusic__13CSoundManagerFUl
CODE_02_Visos (Generic).bin,0x0001873B,0x0001873C,0x00,ProcessMusic__13CSoundManagerFUl
CODE_02_Visos (Generic).bin,0x00018794,0x00018795,0x80,StopMusic__13CSoundManagerFUl
CODE_02_Visos (Generic).bin,0x000187F0,0x000187F1,0x80,FreeMusic__13CSoundManagerFUl
CODE_02_Visos (Generic).bin,0x0001889B,0x0001889C,0x00,PrepareEffect__13CSoundManagerFUl
CODE_02_Visos (Generic).bin,0x00018902,0x00018903,0x80,PlayEffect__13CSoundManagerFUl
CODE_02_Visos (Generic).bin,0x00018955,0x00018956,0x00,PlayEffect__13CSoundManagerFUlUc
CODE_02_Visos (Generic).bin,0x000189A0,0x000189A1,0x80,FreeEffect__13CSoundManagerFUl
CODE_02_Visos (Generic).bin,0x00018A3C,0x00018A3D,0x80,SetVolumes__13CSoundManagerFii
CODE_02_Visos (Generic).bin,0x00018A85,0x00018A86,0x00,GetEffectVolume__13CSoundManagerFv
CODE_02_Visos (Generic).bin,0x00018AC9,0x00018ACA,0x00,SetEffectsWnd__13CSoundManagerFP4CWnd
CODE_02_Visos (Generic).bin,0x00018B19,0x00018B1A,0x00,SetMusicWnd__13CSoundManagerFP4CWnd
CODE_02_Visos (Generic).bin,0x00018B56,0x00018B57,0x80,UseMusicCD__13CSoundManagerFUc
CODE_02_Visos (Generic).bin,0x00018BB4,0x00018BB5,0x80,_STAT_Init__Fv
CODE_02_Visos (Generic).bin,0x00018C08,0x00018C09,0x80,_STAT_Quit__Fv
CODE_02_Visos (Generic).bin,0x00018C5A,0x00018C5B,0x80,__ct__12CStatManagerFi
CODE_02_Visos (Generic).bin,0x00018CE6,0x00018CE7,0x80,__dt__12CStatManagerFv
CODE_02_Visos (Generic).bin,0x00018D29,0x00018D2A,0x00,Register__12CStatManagerFP9CBaseStat
CODE_02_Visos (Generic).bin,0x00018DCD,0x00018DCE,0x00,StreamOut__12CStatManagerFR10CVSOStream
CODE_02_Visos (Generic).bin,0x00018E48,0x00018E49,0x80,__ct__9CBaseStatFPc
CODE_02_Visos (Generic).bin,0x00018E9C,0x00018E9D,0x80,__dt__9CBaseStatFv
CODE_02_Visos (Generic).bin,0x00018EFC,0x00018EFD,0x80,Update__9CBaseStatFUl
CODE_02_Visos (Generic).bin,0x0001906F,0x00019070,0x00,StreamOut__9CBaseStatFR10CVSOStream
CODE_02_Visos (Generic).bin,0x00019118,0x00019119,0x80,__ct__6VSTrigFv
CODE_06_AI.bin,0x00000048,0x00000049,0x80,__ct__17CGameStateMessageFv
CODE_06_AI.bin,0x000000B2,0x000000B3,0x80,AddData__17CGameStateMessageFv
CODE_06_AI.bin,0x00000118,0x00000119,0x80,GetData__17CGameStateMessageFv
CODE_06_AI.bin,0x00000270,0x00000271,0x80,__ct__3CAIFP5CGame
CODE_06_AI.bin,0x00000C38,0x00000C39,0x80,Restart__3CAIFv
CODE_06_AI.bin,0x00000CEE,0x00000CEF,0x80,OnLoaded__3CAIFv
CODE_06_AI.bin,0x00001160,0x00001161,0x80,__dt__3CAIFv
CODE_06_AI.bin,0x000011DC,0x000011DD,0x80,Start__3CAIFv
CODE_06_AI.bin,0x0000129F,0x000012A0,0x00,SendGameState__3CAIF11eGameStates16eGameStateStages
CODE_06_AI.bin,0x0000153D,0x0000153E,0x00,RemoteGameState__3CAIFP17CGameStateMessage
CODE_06_AI.bin,0x000016B8,0x000016B9,0x80,GameState__3CAIF11eGameStatus
CODE_06_AI.bin,0x0000175A,0x0000175B,0x80,SetPlayerIDs__3CAIFv
CODE_06_AI.bin,0x00001896,0x00001897,0x80,DecideAnimsRequired__3CAIFv
CODE_06_AI.bin,0x000018C8,0x000018C9,0x80,AddTime__3CAIFi
CODE_06_AI.bin,0x00001B74,0x00001B75,0x80,Process__3CAIFUc
CODE_06_AI.bin,0x00001C3C,0x00001C3D,0x80,GetData__3CAIFP9CViewData
CODE_06_AI.bin,0x00001C77,0x00001C78,0x00,HitTrampoline__3CAIFRC7AICOORDP11CGameObject
CODE_06_AI.bin,0x00001CC1,0x00001CC2,0x00,IsLemmingPlayerControlled__3CAIFP14CPlayerLemming
CODE_06_AI.bin,0x00001D59,0x00001D5A,0x00,FireBullet__3CAIFUs11eBulletType6eOwneri7AICOORD7AICOORD
CODE_06_AI.bin,0x00001E8A,0x00001E8B,0x80,ProcessMsg__3CAIFP10tagMESSAGE
CODE_06_AI.bin,0x00001ED1,0x00001ED2,0x00,PlayerCheckGroupIntersection__3CAIFP7CVSRectP7AICOORD
CODE_06_AI.bin,0x00001F2F,0x00001F30,0x00,EnemyCheckGroupIntersection__3CAIFP7CVSRectP7AICOORD
CODE_06_AI.bin,0x00001F8B,0x00001F8C,0x00,SheepCheckGroupIntersection__3CAIFP7CVSRectP7AICOORD
CODE_06_AI.bin,0x00001FE1,0x00001FE2,0x00,BulletCheckGroupIntersection__3CAIFP7CVSRectP7AICOORD
CODE_06_AI.bin,0x00002255,0x00002256,0x00,StepOn__3CAIFRC7AICOORDP11CGameObjectUs
CODE_06_AI.bin,0x00002307,0x00002308,0x00,OpenDoor__3CAIFRC7AICOORDP11CGameObjectUs
CODE_06_AI.bin,0x00002374,0x00002375,0x80,GetNodePosition__3CAIFi
CODE_06_AI.bin,0x000023F0,0x000023F1,0x80,AddData__3CAIFv
CODE_06_AI.bin,0x0000245E,0x0000245F,0x80,GetData__3CAIFv
CODE_06_AI.bin,0x00002486,0x00002487,0x80,LemmingsSFXChanged__3CAIFv
CODE_06_AI.bin,0x000024D4,0x000024D5,0x80,QuitGame__3CAIFv
CODE_06_AI.bin,0x000025A9,0x000025AA,0x00,SwitchMessage__3CAIF9swMessageiii
CODE_06_AI.bin,0x0000262E,0x0000262F,0x80,GetPlayerPos__3CAIFiR7AICOORD
CODE_06_AI.bin,0x0000266E,0x0000266F,0x80,GetOrigin__3CAIFR7AICOORDRUc
CODE_06_AI.bin,0x0000270C,0x0000270D,0x80,AddNewTrapDoor__3CAIFiiiUl
CODE_06_AI.bin,0x0000273C,0x0000273D,0x80,LevelName__3CAIFv
CODE_06_AI.bin,0x00002800,0x00002801,0x80,LoadLevel__3CAIFPUciUc
CODE_06_AI.bin,0x0000287E,0x0000287F,0x80,FixUpLevel__3CAIFv
CODE_06_AI.bin,0x000028AE,0x000028AF,0x80,DoorId__3CAIFi
CODE_06_AI.bin,0x000028DA,0x000028DB,0x80,LiftId__3CAIFi
CODE_06_AI.bin,0x00002902,0x00002903,0x80,GetDead__3CAIFv
CODE_06_AI.bin,0x0000291F,0x00002920,0x00,GetObjectRequired__3CAIF11eObjectType
CODE_06_AI.bin,0x0000297B,0x0000297C,0x00,SetObjectRequired__3CAIF11eObjectTypeUc
CODE_06_AI.bin,0x000029C8,0x000029C9,0x80,FindMoverHeight__3CAIFiiRi
CODE_06_AI.bin,0x000029F8,0x000029F9,0x80,NLemmings__3CAIFi
CODE_06_AI.bin,0x00002A36,0x00002A37,0x80,AddANetworkStart__3CAIFiiii
CODE_06_AI.bin,0x00002AE8,0x00002AE9,0x80,SetNetworkTrapDoors__3CAIFiiiii
CODE_06_AI.bin,0x00002BA8,0x00002BA9,0x80,LoadFlagInfo__3CAIFPUci
CODE_06_AI.bin,0x00002BD6,0x00002BD7,0x80,nDead__3CAIFv
CODE_06_AI.bin,0x00002C0C,0x00002C0D,0x80,Score__3CAIFi
CODE_06_AI.bin,0x00002C48,0x00002C49,0x80,AnimSpCmp__FPCvPCv
CODE_06_AI.bin,0x00002EE9,0x00002EEA,0x00,Initialise__12CAnimSpecialFP4CMap
CODE_06_AI.bin,0x00002FE2,0x00002FE3,0x80,__ct__12CBalloonPostFP3CAI
CODE_06_AI.bin,0x00003056,0x00003057,0x80,Restart__12CBalloonPostFv
CODE_06_AI.bin,0x00003112,0x00003113,0x80,__dt__12CBalloonPostFv
CODE_06_AI.bin,0x000031CB,0x000031CC,0x00,FindPost__12CBalloonPostF11eObjectTypeR7AICOORD
CODE_06_AI.bin,0x0000336A,0x0000336B,0x80,Process__12CBalloonPostFv
CODE_06_AI.bin,0x0000345B,0x0000345C,0x00,GetViewData__12CBalloonPostFP9CViewData
CODE_06_AI.bin,0x000035C7,0x000035C8,0x00,LoadLevel__12CBalloonPostFPUciUc
CODE_06_AI.bin,0x0000361F,0x00003620,0x00,__ct__15CTheBalloonPostF11eObjectTypeUc
CODE_06_AI.bin,0x00003696,0x00003697,0x80,__ct__5CBallFv
CODE_06_AI.bin,0x000036DC,0x000036DD,0x80,Restart__5CBallFv
CODE_06_AI.bin,0x000037A0,0x000037A1,0x80,Set__5CBallF7AICOORD7AICOORDi
CODE_06_AI.bin,0x0000390A,0x0000390B,0x80,StartMovement__5CBallFUc
CODE_06_AI.bin,0x00003A86,0x00003A87,0x80,Move__5CBallFv
CODE_06_AI.bin,0x00003AB0,0x00003AB1,0x80,HitBullet__5CBallFP7CBullet
CODE_06_AI.bin,0x00003B12,0x00003B13,0x80,Delete__5CBallFv
